#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status
E2EDL20,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL20,,1,no,no,segnam,Segment,23,23,-,O
E2EDL20,,1,no,no,mandt,Client,3,3,-,O
E2EDL20,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL20,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL20,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL20,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL20,,1,no,no,VBELN,Sales and Distribution Document Number,10,10,-,O
E2EDL20,,1,no,no,VSTEL,Shipping Point/Receiving Point,4,4,-,O
E2EDL20,,1,no,no,VKORG,Sales Organization,4,4,-,O
E2EDL20,,1,no,no,LSTEL,Loading Point,2,2,-,O
E2EDL20,,1,no,no,VKBUR,Sales Office,4,4,-,O
E2EDL20,,1,no,no,LGNUM,Warehouse Number / Warehouse Complex,3,3,-,O
E2EDL20,,1,no,no,ABLAD,Unloading Point,25,25,-,O
E2EDL20,,1,no,no,INCO1,Incoterms (Part 1),3,3,-,O
E2EDL20,,1,no,no,INCO2,Incoterms (Part 2),28,28,-,O
E2EDL20,,1,no,no,ROUTE,Route,6,6,-,O
E2EDL20,,1,no,no,VSBED,Shipping Conditions,2,2,-,O
E2EDL20,,1,no,no,BTGEW,Total Weight,17,17,-,O
E2EDL20,,1,no,no,NTGEW,Net Weight,15,15,-,O
E2EDL20,,1,no,no,GEWEI,Weight Unit,3,3,-,O
E2EDL20,,1,no,no,VOLUM,Volume,15,15,-,O
E2EDL20,,1,no,no,VOLEH,Volume unit,3,3,-,O
E2EDL20,,1,no,no,ANZPK,Total number of packages in delivery,5,5,-,O
E2EDL20,,1,no,no,BOLNR,Bill of lading,35,35,-,O
E2EDL20,,1,no,no,TRATY,Means-of-Transport Type,4,4,-,O
E2EDL20,,1,no,no,TRAID,Means of Transport ID,20,20,-,O
E2EDL20,,1,no,no,XABLN,Goods Receipt/Issue Slip Number,10,10,-,O
E2EDL20,,1,no,no,LIFEX,External Identification of Delivery Note,35,35,-,O
E2EDL20,,1,no,no,PARID,External partner number,35,35,-,O
E2EDL20,,1,no,no,PODAT,Date (proof of delivery),8,8,-,O
E2EDL20,,1,no,no,POTIM,Confirmation time,6,6,-,O
E2EDL20,,1,no,no,LOC_SEQ,Sequence of Intermediate Locations in Returns Process,3,3,-,O
E2EDL20,,1,no,no,HOLD,Inbound delivery header not yet complete (on Hold),1,1,-,O
E2EDL20,,1,no,no,MAX_ERR_TYPE,Maximum Error Type Occurred,1,1,-,O
E2EDL20,,1,no,no,LE_SCENARIO,Scenario Logistic Execution,1,1,-,O
E2EDL20,,1,no,no,RECIPIENT_CREATE,Created by Receipient,1,1,-,O
E2EDL22,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL22,,1,no,no,segnam,Segment,23,23,-,O
E2EDL22,,1,no,no,mandt,Client,3,3,-,O
E2EDL22,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL22,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL22,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL22,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL22,,1,no,no,VSTEL_BEZ,Description of shipping point,30,30,-,O
E2EDL22,,1,no,no,VKORG_BEZ,Description of sales organization,20,20,-,O
E2EDL22,,1,no,no,LSTEL_BEZ,Loading point description,20,20,-,O
E2EDL22,,1,no,no,VKBUR_BEZ,Description of sales office,20,20,-,O
E2EDL22,,1,no,no,LGNUM_BEZ,Warehouse number description,25,25,-,O
E2EDL22,,1,no,no,INCO1_BEZ,Incoterm description,30,30,-,O
E2EDL22,,1,no,no,ROUTE_BEZ,Route description,40,40,-,O
E2EDL22,,1,no,no,VSBED_BEZ,Description of the shipping conditions,20,20,-,O
E2EDL22,,1,no,no,TRATY_BEZ,Description of shipping material type,20,20,-,O
E2EDL21,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL21,,1,no,no,segnam,Segment,23,23,-,O
E2EDL21,,1,no,no,mandt,Client,3,3,-,O
E2EDL21,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL21,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL21,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL21,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL21,,1,no,no,LFART,Delivery Type,4,4,-,O
E2EDL21,,1,no,no,BZIRK,Sales district,6,6,-,O
E2EDL21,,1,no,no,AUTLF,Complete delivery defined for each sales order?,1,1,-,O
E2EDL21,,1,no,no,EXPKZ,Export indicator,1,1,-,O
E2EDL21,,1,no,no,LIFSK,Delivery block (document header),2,2,-,O
E2EDL21,,1,no,no,LPRIO,Delivery Priority,2,2,-,O
E2EDL21,,1,no,no,KDGRP,Price Output Option,2,2,-,O
E2EDL21,,1,no,no,BEROT,Picked items location,20,20,-,O
E2EDL21,,1,no,no,TRAGR,Transportation Group,4,4,-,O
E2EDL21,,1,no,no,TRSPG,Shipment Blocking Reason,2,2,-,O
E2EDL21,,1,no,no,AULWE,Route Schedule,10,10,-,O
E2EDL23,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL23,,1,no,no,segnam,Segment,23,23,-,O
E2EDL23,,1,no,no,mandt,Client,3,3,-,O
E2EDL23,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL23,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL23,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL23,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL23,,1,no,no,LFART_BEZ,Delivery type description,20,20,-,O
E2EDL23,,1,no,no,LPRIO_BEZ,Description of delivery priorities,20,20,-,O
E2EDL23,,1,no,no,Name,Name of the district,20,20,-,O
E2EDL23,,1,no,no,LIFSK_BEZ,Description of reason for delivery block,20,20,-,O
E2EDL23,,1,no,no,KDGRP_BEZ,Description of customer group,20,20,-,O
E2EDL23,,1,no,no,TRAGR_BEZ,Description of transportation group,20,20,-,O
E2EDL23,,1,no,no,TRSPG_BEZ,Description of reason for shipment block,20,20,-,O
E2EDL23,,1,no,no,AULWE_BEZ,Description of route schedule,40,40,-,O
E2EDL51,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL51,,1,no,no,segnam,Segment,23,23,-,O
E2EDL51,,1,no,no,mandt,Client,3,3,-,O
E2EDL51,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL51,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL51,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL51,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL51,,1,no,no,QUALF,Qualifier for external release number,3,3,-,O
E2EDL51,,1,no,no,PRODN,External release number,35,35,-,O
E2EDD01,,1,no,yes,landmark,landmark,7,7,-,O
E2EDD01,,1,no,no,segnam,Segment,23,23,-,O
E2EDD01,,1,no,no,mandt,Client,3,3,-,O
E2EDD01,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDD01,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDD01,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDD01,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDD01,,1,no,no,NCDG,Indicator: Document contains dangerous goods,1,1,-,O
E2EDD01,,1,no,no,INR1,Chapter 1.1.3.6,1,1,-,O
E2EDD01,,1,no,no,ACTVTY_TOTAL_A2,Total Activity as Multiple of A2 Value,13,13,-,O
E2EDD01,,1,no,no,EXPL_NET_SUM,Total Net Explosive Substance Mass,11,11,-,O
E2EDD01,,1,no,no,EXPL_NET_SUM_U,Unit for Net Explosive Substance Mass,3,3,-,O
E2EDL18,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL18,,1,no,no,segnam,Segment,23,23,-,O
E2EDL18,,1,no,no,mandt,Client,3,3,-,O
E2EDL18,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL18,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL18,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL18,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL18,,1,no,no,QUALF,IDOC Qualifier: Control (Delivery),3,3,-,O
E2EDL18,,1,no,no,PARAM,IDOC: Control Parameters,20,20,-,O
E2EDL55,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL55,,1,no,no,segnam,Segment,23,23,-,O
E2EDL55,,1,no,no,mandt,Client,3,3,-,O
E2EDL55,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL55,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL55,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL55,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL55,,1,no,no,QUALF,IDOC Qualifier Reference Number,3,3,-,O
E2EDL55,,1,no,no,REFNR,35-Character IDOC Reference Number,35,35,-,O
E2ADRM1,,1,no,yes,landmark,landmark,7,7,-,O
E2ADRM1,,1,no,no,segnam,Segment,23,23,-,O
E2ADRM1,,1,no,no,mandt,Client,3,3,-,O
E2ADRM1,,1,no,no,docnum,IDOC Number,16,16,-,O
E2ADRM1,,1,no,no,segnum,Segment Number,6,6,-,O
E2ADRM1,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2ADRM1,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2ADRM1,,1,no,no,PARTNER_Q,Qualifier for partner function,3,3,-,O
E2ADRM1,,1,no,no,ADDRESS_T,Addr. type,1,1,-,O
E2ADRM1,,1,no,no,PARTNER_ID,Partner no. (SAP),17,17,-,O
E2ADRM1,,1,no,no,JURISDIC,Location for tax calculation - Tax Jurisdiction Code,17,17,-,O
E2ADRM1,,1,no,no,LANGUAGE,Language key,2,2,-,O
E2ADRM1,,1,no,no,FORMOFADDR,Form of address,15,15,-,O
E2ADRM1,,1,no,no,Name,Name or address line,40,40,-,O
E2ADRM1,,1,no,no,Name,Name or address line,40,40,-,O
E2ADRM1,,1,no,no,Name,Name or address line,40,40,-,O
E2ADRM1,,1,no,no,Name,Name or address line,40,40,-,O
E2ADRM1,,1,no,no,Name,Name or address line (formatted),50,50,-,O
E2ADRM1,,1,no,no,Subsequent,Subsequent line for name or address (c/o),40,40,-,O
E2ADRM1,,1,no,no,LOCATION,Location description of location,40,40,-,O
E2ADRM1,,1,no,no,BUILDING,Location description: Building,10,10,-,O
E2ADRM1,,1,no,no,FLOOR,Location description: Floor,10,10,-,O
E2ADRM1,,1,no,no,ROOM,Location description: Room,10,10,-,O
E2ADRM1,,1,no,no,STREET1,House number and street,40,40,-,O
E2ADRM1,,1,no,no,STREET2,House number and street,40,40,-,O
E2ADRM1,,1,no,no,STREET3,House number and street,40,40,-,O
E2ADRM1,,1,no,no,HOUSE_SUPL,House number,4,4,-,O
E2ADRM1,,1,no,no,HOUSE_RANG,House no. (interval),10,10,-,O
E2ADRM1,,1,no,no,POSTL_COD1,Postal code,10,10,-,O
E2ADRM1,,1,no,no,POSTL_COD3,Postal code,10,10,-,O
E2ADRM1,,1,no,no,POSTL_AREA,Post delivery district,15,15,-,O
E2ADRM1,,1,no,no,CITY1,Town or city,40,40,-,O
E2ADRM1,,1,no,no,CITY2,Town or city,40,40,-,O
E2ADRM1,,1,no,no,POSTL_PBOX,PO Box,10,10,-,O
E2ADRM1,,1,no,no,POSTL_COD2,Postal code,10,10,-,O
E2ADRM1,,1,no,no,POSTL_CITY,Town or city,40,40,-,O
E2ADRM1,,1,no,no,TELEPHONE1,Telephone number,30,30,-,O
E2ADRM1,,1,no,no,TELEPHONE2,Telephone number,30,30,-,O
E2ADRM1,,1,no,no,TELEFAX,Fax number,30,30,-,O
E2ADRM1,,1,no,no,TELEX,Telex number,30,30,-,O
E2ADRM1,,1,no,no,E_MAIL,E-Mail Address,70,70,-,O
E2ADRM1,,1,no,no,COUNTRY1,Country indicator (ISO alphanumeric),3,3,-,O
E2ADRM1,,1,no,no,COUNTRY2,Country indicator (ISO numeric),3,3,-,O
E2ADRM1,,1,no,no,REGION,Region state,3,3,-,O
E2ADRM1,,1,no,no,COUNTY_COD,County Code (e.g. in USA),3,3,-,O
E2ADRM1,,1,no,no,County,County name (for example in USA),25,25,-,O
E2ADRM1,,1,no,no,TZCODE,Location for time zone (SAP code),6,6,-,O
E2ADRM1,,1,no,no,TZDESC,Location for time zone (external code),35,35,-,O
E2ADRE1,,1,no,yes,landmark,landmark,7,7,-,O
E2ADRE1,,1,no,no,segnam,Segment,23,23,-,O
E2ADRE1,,1,no,no,mandt,Client,3,3,-,O
E2ADRE1,,1,no,no,docnum,IDOC Number,16,16,-,O
E2ADRE1,,1,no,no,segnum,Segment Number,6,6,-,O
E2ADRE1,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2ADRE1,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2ADRE1,,1,no,no,EXTEND_Q,Qualifier for additional data e.g. ILN or D&B number,3,3,-,O
E2ADRE1,,1,no,no,EXTEND_D,Additional data e.g. ILN or D&B no.,70,70,-,O
E2EDT13,,1,no,yes,landmark,landmark,7,7,-,O
E2EDT13,,1,no,no,segnam,Segment,23,23,-,O
E2EDT13,,1,no,no,mandt,Client,3,3,-,O
E2EDT13,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDT13,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDT13,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDT13,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDT13,,1,no,no,QUALF,IDOC Qualifier: Date (Delivery),3,3,-,O
E2EDT13,,1,no,no,VSTZW,Deadline function,4,4,-,O
E2EDT13,,1,no,no,VSTZW_BEZ,Description,20,20,-,O
E2EDT13,,1,no,no,NTANF,Constraint for activity start (Basic),8,8,-,O
E2EDT13,,1,no,no,NTANZ,Constraint for activity start time (Basic),6,6,-,O
E2EDT13,,1,no,no,NTEND,Constraint for finish of activity (Basic),8,8,-,O
E2EDT13,,1,no,no,NTENZ,Basic finish time of the activity,6,6,-,O
E2EDT13,,1,no,no,TZONE_BEG,Time Zone,6,6,-,O
E2EDT13,,1,no,no,ISDD,Actual start: Execution (date),8,8,-,O
E2EDT13,,1,no,no,ISDZ,Actual start: Execution/setup (time),6,6,-,O
E2EDT13,,1,no,no,IEDD,Actual finish: Execution (date),8,8,-,O
E2EDT13,,1,no,no,IEDZ,Actual finish: Execution (time),6,6,-,O
E2EDT13,,1,no,no,TZONE_END,Time Zone,6,6,-,O
E2EDT13,,1,no,no,VORNR,Operation/Activity Number,4,4,-,O
E2EDT13,,1,no,no,VSTGA,Deadline deviation reason,4,4,-,O
E2EDT13,,1,no,no,VSTGA_BEZ,Description,20,20,-,O
E2EDT13,,1,no,no,EVENT,Event type,10,10,-,O
E2EDT13,,1,no,no,EVENT_ALI,Alias for the transaction (language-independent),20,20,-,O
E2EDL40,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL40,,1,no,no,segnam,Segment,23,23,-,O
E2EDL40,,1,no,no,mandt,Client,3,3,-,O
E2EDL40,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL40,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL40,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL40,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL40,,1,no,no,KNOTE,Transportation Connection Points,10,10,-,O
E2EDL40,,1,no,no,Node,Node name,30,30,-,O
E2ADRM2,,1,no,yes,landmark,landmark,7,7,-,O
E2ADRM2,,1,no,no,segnam,Segment,23,23,-,O
E2ADRM2,,1,no,no,mandt,Client,3,3,-,O
E2ADRM2,,1,no,no,docnum,IDOC Number,16,16,-,O
E2ADRM2,,1,no,no,segnum,Segment Number,6,6,-,O
E2ADRM2,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2ADRM2,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2ADRM2,,1,no,no,PARTNER_Q,Qualifier for partner function,3,3,-,O
E2ADRM2,,1,no,no,ADDRESS_T,Addr. type,1,1,-,O
E2ADRM2,,1,no,no,PARTNER_ID,Partner no. (SAP),17,17,-,O
E2ADRM2,,1,no,no,JURISDIC,Location for tax calculation - Tax Jurisdiction Code,17,17,-,O
E2ADRM2,,1,no,no,LANGUAGE,Language key,2,2,-,O
E2ADRM2,,1,no,no,FORMOFADDR,Form of address,15,15,-,O
E2ADRM2,,1,no,no,Name,Name or address line,40,40,-,O
E2ADRM2,,1,no,no,Name,Name or address line,40,40,-,O
E2ADRM2,,1,no,no,Name,Name or address line,40,40,-,O
E2ADRM2,,1,no,no,Name,Name or address line,40,40,-,O
E2ADRM2,,1,no,no,Name,Name or address line (formatted),50,50,-,O
E2ADRM2,,1,no,no,Subsequent,Subsequent line for name or address (c/o),40,40,-,O
E2ADRM2,,1,no,no,LOCATION,Location description of location,40,40,-,O
E2ADRM2,,1,no,no,BUILDING,Location description: Building,10,10,-,O
E2ADRM2,,1,no,no,FLOOR,Location description: Floor,10,10,-,O
E2ADRM2,,1,no,no,ROOM,Location description: Room,10,10,-,O
E2ADRM2,,1,no,no,STREET1,House number and street,40,40,-,O
E2ADRM2,,1,no,no,STREET2,House number and street,40,40,-,O
E2ADRM2,,1,no,no,STREET3,House number and street,40,40,-,O
E2ADRM2,,1,no,no,HOUSE_SUPL,House number,4,4,-,O
E2ADRM2,,1,no,no,HOUSE_RANG,House no. (interval),10,10,-,O
E2ADRM2,,1,no,no,POSTL_COD1,Postal code,10,10,-,O
E2ADRM2,,1,no,no,POSTL_COD3,Postal code,10,10,-,O
E2ADRM2,,1,no,no,POSTL_AREA,Post delivery district,15,15,-,O
E2ADRM2,,1,no,no,CITY1,Town or city,40,40,-,O
E2ADRM2,,1,no,no,CITY2,Town or city,40,40,-,O
E2ADRM2,,1,no,no,POSTL_PBOX,PO Box,10,10,-,O
E2ADRM2,,1,no,no,POSTL_COD2,Postal code,10,10,-,O
E2ADRM2,,1,no,no,POSTL_CITY,Town or city,40,40,-,O
E2ADRM2,,1,no,no,TELEPHONE1,Telephone number,30,30,-,O
E2ADRM2,,1,no,no,TELEPHONE2,Telephone number,30,30,-,O
E2ADRM2,,1,no,no,TELFAX,Fax number,30,30,-,O
E2ADRM2,,1,no,no,TELEX,Telex number,30,30,-,O
E2ADRM2,,1,no,no,E_MAIL,E-Mail Address,70,70,-,O
E2ADRM2,,1,no,no,COUNTRY1,Country indicator (ISO alphanumeric),3,3,-,O
E2ADRM2,,1,no,no,COUNTRY2,Country indicator (ISO numeric),3,3,-,O
E2ADRM2,,1,no,no,REGION,Region state,3,3,-,O
E2ADRM2,,1,no,no,COUNTY_COD,County Code (e.g. in USA),3,3,-,O
E2ADRM2,,1,no,no,County,County name (for example in USA),25,25,-,O
E2ADRM2,,1,no,no,TZCODE,Location for time zone (SAP code),6,6,-,O
E2ADRM2,,1,no,no,TZDESC,Location for time zone (external code),35,35,-,O
E2TXTH0,,1,no,yes,landmark,landmark,7,7,-,O
E2TXTH0,,1,no,no,segnam,Segment,23,23,-,O
E2TXTH0,,1,no,no,mandt,Client,3,3,-,O
E2TXTH0,,1,no,no,docnum,IDOC Number,16,16,-,O
E2TXTH0,,1,no,no,segnum,Segment Number,6,6,-,O
E2TXTH0,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2TXTH0,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2TXTH0,,1,no,no,FUNCTION,Function (for transferred text),3,3,-,O
E2TXTH0,,1,no,no,TDOBJECT,Texts: Application Object,10,10,-,O
E2TXTH0,,1,no,no,Name,Name,70,70,-,O
E2TXTH0,,1,no,no,TDID,Text ID,4,4,-,O
E2TXTH0,,1,no,no,TDSPRAS,Language,1,1,-,O
E2TXTH0,,1,no,no,TDTEXTTYPE,TDTEXTTYPE SAPscript: Format of Text,6,6,-,O
E2TXTH0,,1,no,no,LANGUA_ISO,Language key,2,2,-,O
E2TXTP0,,1,no,yes,landmark,landmark,7,7,-,O
E2TXTP0,,1,no,no,segnam,Segment,23,23,-,O
E2TXTP0,,1,no,no,mandt,Client,3,3,-,O
E2TXTP0,,1,no,no,docnum,IDOC Number,16,16,-,O
E2TXTP0,,1,no,no,segnum,Segment Number,6,6,-,O
E2TXTP0,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2TXTP0,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2TXTP0,,1,no,no,TDFORMAT,Tag column,2,2,-,O
E2TXTP0,,1,no,no,TDLINE,Text Line,132,132,-,O
E2TXTH8,,1,no,yes,landmark,landmark,7,7,-,O
E2TXTH8,,1,no,no,segnam,Segment,23,23,-,O
E2TXTH8,,1,no,no,mandt,Client,3,3,-,O
E2TXTH8,,1,no,no,docnum,IDOC Number,16,16,-,O
E2TXTH8,,1,no,no,segnum,Segment Number,6,6,-,O
E2TXTH8,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2TXTH8,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2TXTH8,,1,no,no,FUNCTION,Function (for transferred text),3,3,-,O
E2TXTH8,,1,no,no,TDOBJECT,Texts: Application Object,10,10,-,O
E2TXTH8,,1,no,no,Name,Name,70,70,-,O
E2TXTH8,,1,no,no,TDID,Text ID,4,4,-,O
E2TXTH8,,1,no,no,TDSPRAS,Language,1,1,-,O
E2TXTH8,,1,no,no,TDTEXTTYPE,TDTEXTTYPE SAPscript: Format of Text,6,6,-,O
E2TXTH8,,1,no,no,LANGUA_ISO,Language key,2,2,-,O
E2TXTP8,,1,no,yes,landmark,landmark,7,7,-,O
E2TXTP8,,1,no,no,segnam,Segment,23,23,-,O
E2TXTP8,,1,no,no,mandt,Client,3,3,-,O
E2TXTP8,,1,no,no,docnum,IDOC Number,16,16,-,O
E2TXTP8,,1,no,no,segnum,Segment Number,6,6,-,O
E2TXTP8,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2TXTP8,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2TXTP8,,1,no,no,TDFORMAT,Tag column,2,2,-,O
E2TXTP8,,1,no,no,TDLINE,Text Line,132,132,-,O
E2EDDH2,,1,no,yes,landmark,landmark,7,7,-,O
E2EDDH2,,1,no,no,segnam,Segment,23,23,-,O
E2EDDH2,,1,no,no,mandt,Client,3,3,-,O
E2EDDH2,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDDH2,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDDH2,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDDH2,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDDH2,,1,no,no,FUNCTION,Function (for transferred text),3,3,-,O
E2EDDH2,,1,no,no,TDOBJECT,Texts: Application Object,10,10,-,O
E2EDDH2,,1,no,no,Name,Name,70,70,-,O
E2EDDH2,,1,no,no,TDID,Text ID,4,4,-,O
E2EDDH2,,1,no,no,TDTEXTTYPE,TDTEXTTYPE SAPscript: Format of Text,6,6,-,O
E2EDDH2,,1,no,no,LANGUA_ISO,Language key,2,2,-,O
E2EDDH2,,1,no,no,PHRSEL,Phrase Set,30,30,-,O
E2EDDH2,,1,no,no,Identification,Identification (DGTM2 field name),61,61,-,O
E2EDDH2,,1,no,no,LANGUA_PHR,Phrase language,1,1,-,O
E2EDDP2,,1,no,yes,landmark,landmark,7,7,-,O
E2EDDP2,,1,no,no,segnam,Segment,23,23,-,O
E2EDDP2,,1,no,no,mandt,Client,3,3,-,O
E2EDDP2,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDDP2,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDDP2,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDDP2,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDDP2,,1,no,no,TDFORMAT,Tag column,2,2,-,O
E2EDDP2,,1,no,no,TDLINE,Text Line,132,132,-,O
E2EDL33,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL33,,1,no,no,segnam,Segment,23,23,-,O
E2EDL33,,1,no,no,mandt,Client,3,3,-,O
E2EDL33,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL33,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL33,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL33,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL33,,1,no,no,ALAND,Country of Destination,3,3,-,O
E2EDL33,,1,no,no,EXPVZ,Mode of Transport for Foreign Trade,1,1,-,O
E2EDL33,,1,no,no,ZOLLA,Customs Office: Office of Exit/Entry for Foreign Trade,6,6,-,O
E2EDL33,,1,no,no,ZOLLB,Customs office: Office of destination for foreign trade,6,6,-,O
E2EDL33,,1,no,no,ZOLL1,Customs office: Customs office 1 for foreign trade,6,6,-,O
E2EDL33,,1,no,no,ZOLL2,Customs office: Customs office 2 for foreign trade,6,6,-,O
E2EDL33,,1,no,no,ZOLL3,Customs office: Customs office 3 for foreign trade,6,6,-,O
E2EDL33,,1,no,no,ZOLL4,Customs office: Customs office 4 for foreign trade,6,6,-,O
E2EDL33,,1,no,no,ZOLL5,Customs office: Customs office 5 for foreign trade,6,6,-,O
E2EDL33,,1,no,no,ZOLL6,Customs office: Customs office 6 for foreign trade,6,6,-,O
E2EDL33,,1,no,no,KZGBE,Indicator for means of transport crossing the border,30,30,-,O
E2EDL33,,1,no,no,KZABE,Indicator for the means of transport at departure,30,30,-,O
E2EDL33,,1,no,no,STGBE,Origin of Means of Transport when Crossing the Border,3,3,-,O
E2EDL33,,1,no,no,STABE,Country of Origin of the Means of Transport at Departure,3,3,-,O
E2EDL33,,1,no,no,CONTA,ID: Goods cross border in a container,1,1,-,O
E2EDL33,,1,no,no,GRWCU,Currency of statistical values for foreign trade,5,5,-,O
E2EDL33,,1,no,no,IEVER,Domestic Mode of Transport for Foreign Trade,1,1,-,O
E2EDL33,,1,no,no,PREV_DOC_NO,Previous Document Number,25,25,-,O
E2EDL33,,1,no,no,PREV_DOC_TYPE,Previous Document Type,10,10,-,O
E2EDL34,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL34,,1,no,no,segnam,Segment,23,23,-,O
E2EDL34,,1,no,no,mandt,Client,3,3,-,O
E2EDL34,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL34,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL34,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL34,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL34,,1,no,no,EXPVZ_BEZ,Description of mode of transport,20,20,-,O
E2EDL34,,1,no,no,ZOLLA_BEZ,Customs office description,30,30,-,O
E2EDL34,,1,no,no,ZOLLB_BEZ,Description of office of destination,30,30,-,O
E2EDL34,,1,no,no,ZOLL1_BEZ,Customs office 1 description,30,30,-,O
E2EDL34,,1,no,no,ZOLL2_BEZ,Customs office 2 description,30,30,-,O
E2EDL34,,1,no,no,ZOLL3_BEZ,Customs office 3 description,30,30,-,O
E2EDL34,,1,no,no,ZOLL4_BEZ,Customs office 4 description,30,30,-,O
E2EDL34,,1,no,no,ZOLL5_BEZ,Customs office 5 description,30,30,-,O
E2EDL34,,1,no,no,ZOLL6_BEZ,Customs office 6 description,30,30,-,O
E2EDL34,,1,no,no,IEVER_BEZ,Description of inland mode of transport,20,20,-,O
