#810 - Invoice
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,type
TXI,,1,no,no,e04,Tax Jurisdiction Code Qualifier,2,2,-,X,F
TXI,,1,no,no,e05,Tax Jurisdiction Code,1,10,-,X,F
TXI,,1,no,no,e06,Tax Exempt Code,1,1,-,X,F
TXI,,1,no,no,e07,Relationship Code,1,1,-,O/Z,F
TXI,,1,no,no,e08,Dollar Basis For Percent,1,9,-,O,F
TXI,,1,no,no,e09,Tax Identification Number,1,20,-,O,F
TXI,,1,no,no,e10,Assigned Identification,1,20,-,O,F
CAD,,1,no,yes,landmark,Carrier Details,3,3,-,O,F
CAD,,1,no,no,e01,Transportation Method/Type Code,1,2,-,M,F
CAD,,1,no,no,e02,Equipment Initial,1,4,-,O,F
CAD,,1,no,no,e03,Equipment Number,1,15,-,O,F
CAD,,1,no,no,e04,Standard Carrier Alpha Code,2,4,-,X,F
CAD,,1,no,no,e05,Routing,1,35,-,X,F
CAD,,1,no,no,e06,Shipment/Order Status Code,2,2,-,O,F
CAD,,1,no,no,e07,Reference Identification Qualifier,2,3,-,O,F
CAD,,1,no,no,e08,Reference Identification,1,50,-,X,F
CAD,,1,no,no,e09,Service Level Code,2,2,-,O,F
AMT,,99999,no,yes,landmark,Monetary Amount Information,3,3,-,O,F
AMT,,1,no,no,e01,Amount Qualifier Code,1,3,-,M,F
AMT,,1,no,no,e02,Monetary Amount,1,18,-,M,F
AMT,,1,no,no,e03,Credit/Debit Flag Code,1,1,-,O,F
SAC,,99999,yes,yes,landmark,Service Promotion Allowance or Charge Information,3,3,-,O,F
SAC,,1,no,no,e01,Allowance or Charge Indicator,1,1,-,M/Z,F
SAC,,1,no,no,e02,Service Promotion Allowance or Charge Code,4,4,-,X,F
SAC,,1,no,no,e03,Agency Qualifier Code,2,2,-,X,F
SAC,,1,no,no,e04,Agency Service Promotion Allowance or Charge Code,1,10,-,X,F
SAC,,1,no,no,e05,Amount,1,15,-,O/Z,F
SAC,,1,no,no,e06,Allowance/Charge Percent Qualifier,1,1,-,X,F
SAC,,1,no,no,e07,Percent Decimal Format,1,6,-,X,F
SAC,,1,no,no,e08,Rate,1,9,-,O/Z,F
SAC,,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
SAC,,1,no,no,e10,Quantity,1,15,-,X/Z,F
SAC,,1,no,no,e11,Quantity,1,15,-,O,F
SAC,,1,no,no,e12,Allowance or Charge Method of Handling Code,2,2,-,O,F
SAC,,1,no,no,e13,Reference Identification,1,50,-,X/Z,F
SAC,,1,no,no,e14,Option Number,1,20,-,O/Z,F
SAC,,1,no,no,e15,Description,1,80,-,X,F
SAC,,1,no,no,e16,Language Code,2,3,-,O/Z,F
DTM,SAC,99999,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,SAC,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,SAC,1,no,no,e02,Date,8,8,-,X,F
DTM,SAC,1,no,no,e03,Time,4,8,-,X,F
DTM,SAC,1,no,no,e04,Time Code,2,2,-,O,F
DTM,SAC,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,SAC,1,no,no,e06,Date Time Period,1,35,-,X,F
TXI,SAC,99999,yes,yes,landmark,Tax Information,3,3,-,O,F
TXI,SAC,1,no,no,e01,Tax Type Code,2,2,-,M,F
TXI,SAC,1,no,no,e02,Monetary Amount,1,18,-,X/Z,F
TXI,SAC,1,no,no,e03,Percentage as Decimal,1,10,-,X/Z,F
TXI,SAC,1,no,no,e04,Tax Jurisdiction Code Qualifier,2,2,-,X,F
TXI,SAC,1,no,no,e05,Tax Jurisdiction Code,1,10,-,X,F
TXI,SAC,1,no,no,e06,Tax Exempt Code,1,1,-,X,F
TXI,SAC,1,no,no,e07,Relationship Code,1,1,-,O/Z,F
TXI,SAC,1,no,no,e08,Dollar Basis For Percent,1,9,-,O,F
TXI,SAC,1,no,no,e09,Tax Identification Number,1,20,-,O,F
TXI,SAC,1,no,no,e10,Assigned Identification,1,20,-,O,F
DTM,SAC:TXI,1,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,SAC:TXI,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,SAC:TXI,1,no,no,e02,Date,8,8,-,X,F
DTM,SAC:TXI,1,no,no,e03,Time,4,8,-,X,F
DTM,SAC:TXI,1,no,no,e04,Time Code,2,2,-,O,F
DTM,SAC:TXI,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,SAC:TXI,1,no,no,e06,Date Time Period,1,35,-,X,F
TXI,,,0,0,groupend,,,,,,F
SAC,,,0,0,groupend,,,,,,F
ISS,,99999,yes,yes,landmark,Invoice Shipment Summary,3,3,-,O,F
ISS,,1,no,no,e01,Number of Units Shipped,1,10,-,X,F
ISS,,1,no,no,e02,Unit or Basis for Measurement Code,2,2,-,X,F
ISS,,1,no,no,e03,Weight,1,10,-,X,F
ISS,,1,no,no,e04,Unit or Basis for Measurement Code,2,2,-,X,F
ISS,,1,no,no,e05,Volume,1,8,-,X,F
ISS,,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X,F
ISS,,1,no,no,e07,Quantity,1,15,-,O/Z,F
ISS,,1,no,no,e08,Weight,1,10,-,O/Z,F
PID,ISS,1,no,yes,landmark,Product/Item Description,3,3,-,O,F
PID,ISS,1,no,no,e01,Item Description Type,1,1,-,M,F
PID,ISS,1,no,no,e02,Product/Process Characteristic Code,2,3,-,O,F
PID,ISS,1,no,no,e03,Agency Qualifier Code,2,2,-,X/Z,F
PID,ISS,1,no,no,e04,Product Description Code,1,12,-,X/Z,F
PID,ISS,1,no,no,e05,Description,1,80,-,X,F
PID,ISS,1,no,no,e06,Surface/Layer/Position Code,2,2,-,O,F
PID,ISS,1,no,no,e07,Source Subqualifier,1,15,-,O,F
PID,ISS,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
PID,ISS,1,no,no,e09,Language Code,2,3,-,O/Z,F
ISS,,,0,0,groupend,,,,,,F
CTT,,1,no,yes,landmark,Transaction Totals,3,3,-,O,F
CTT,,1,no,no,e01,Number of Line Items,1,6,-,M,F
CTT,,1,no,no,e02,Hash Total,1,10,-,O,F
CTT,,1,no,no,e03,Weight,1,10,-,X,F
CTT,,1,no,no,e04,Unit or Basis for Measurement Code,2,2,-,X,F
CTT,,1,no,no,e05,Volume,1,8,-,X,F
CTT,,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X,F
CTT,,1,no,no,e07,Description,1,80,-,O,F
SE,,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M,F
SE,,1,no,no,e01,Number of Included Segments,1,10,-,M,F
SE,,1,no,no,e02,Transaction Set Control Number,4,9,-,M,F
